Fatalities,PedFatalit,BikeFatali,MVOFatalit,MN,YR,NODEID,nodeX,nodeY,STREET1,STREET2
1,1,0,0,3,2009,26232,1003371.251,179118.862,UTICA AVENUE,WINTHROP STREET
1,1,0,0,3,2009,21451,988911.9588,212647.0121,WEST 37 STREET,EAST 37 STREET
1,0,1,0,3,2009,18164,994743.0659,176014.2258,ST PAULS PLACE,CHURCH AVENUE
1,1,0,0,3,2009,35649,1047709.038,156465.5155,BEACH 39 STREET,BEACH CHANNEL DRIVE
1,1,0,0,4,2009,21134,983227.7005,211923.3944,10 AVENUE,WEST 24 STREET
1,1,0,0,4,2009,36287,1041406.931,189382.9717,LINDEN BOULEVARD,SUTPHIN BOULEVARD
1,0,0,1,4,2009,31402,1022787.087,184870.5598,SOUTH CONDUIT AVENUE,RUBY STREET
1,0,0,1,4,2009,48205,1015448.801,245600.5869,EAST 176 STREET,WATERLOO PLACE
1,1,0,0,4,2009,24210,998037.5443,233078.8078,ADAM C POWELL BOULEVARD,WEST 121 STREET
1,0,1,0,4,2009,26442,1006068.138,178410.051,EAST 92 STREET,KINGS HIGHWAY
1,0,0,1,4,2009,39086,1053238.141,188477.1533,131 AVENUE,SPRINGFIELD BOULEVARD
1,0,0,1,4,2009,6805,949515.1265,167771.5753,MANOR ROAD,FOREST AVENUE
1,1,0,0,4,2009,60110,1040803.803,228185.5896,9 AVENUE,TOTTEN STREET
1,0,0,1,4,2009,27714,1004672.865,199430.8187,METROPOLITAN AVENUE,GARDNER AVENUE
1,0,0,1,4,2009,37586,1046898.462,197909.9786,185 STREET,JAMAICA AVENUE
1,0,0,1,4,2009,16386,990046.0022,159719.9119,WEST 6 STREET,KINGS HIGHWAY
1,0,0,1,4,2009,32258,1022825.407,191537.1767,FOREST PARKWAY,JAMAICA AVENUE
1,1,0,0,4,2009,33372,1033769.142,163340.7442,CROSS BAY BOULEVARD,EAST 1 ROAD
1,1,0,0,4,2009,21522,989681.5082,214036.2255,EAST 43 STREET,5 AVENUE
1,1,0,0,4,2009,21350,986033.6185,215124.6912,9 AVENUE,WEST 40 STREET
1,0,0,1,4,2009,29509,1015425.34,184531.1441,PITKIN AVENUE,BARBEY STREET
1,1,0,0,4,2009,26965,1005404.294,181336.2033,ROCKAWAY PARKWAY,RUTLAND ROAD
1,1,0,0,4,2009,45502,1013279.974,208956.0684,QUEENS BOULEVARD,45 AVENUE
1,0,0,1,4,2009,46423,1012769.158,216895.0318,25 AVENUE,BOODY STREET
1,1,0,0,4,2009,22144,996829.9154,206085.3129,MANHATTAN AVENUE,INDIA STREET
1,1,0,0,4,2009,32573,1026473.937,192438.5167,JAMAICA AVENUE,98 STREET
1,1,0,0,1,2017,17802,999567.4821,163723.4538,NOSTRAND AVENUE,KINGS HIGHWAY
1,1,0,0,1,2017,53532,1022545.94,254871.0405,BRONXWOOD AVENUE,BOSTON ROAD
1,1,0,0,1,2017,26503,1007178.497,176702.2592,AVENUE A,EAST 91 STREET
1,1,0,0,1,2017,44478,1005335.768,254212.3578,SHERMAN AVENUE,ACADEMY STREET
1,1,0,0,1,2017,46553,1014755.299,212236.4489,76 STREET,37 AVENUE
1,1,0,0,1,2017,19875,998418.8001,198378.1404,LORIMER STREET,GRAND STREET
1,1,0,0,1,2017,16905,996315.3889,155925.6019,GRAVESEND NECK ROAD,EAST 14 STREET
1,0,0,1,1,2017,53453,1021726.824,254065.7472,WALLACE AVENUE,BOSTON ROAD
1,1,0,0,1,2017,16239,993946.4107,149432.0063,BRIGHTON BEACH AVENUE,BRIGHTON 2 STREET
1,0,0,1,1,2017,17194,990936.2593,160968.4885,WEST 2 STREET,AVENUE P
1,1,0,0,1,2017,29825,1019897.752,186134.3233,PINE STREET,SOUTH CONDUIT AVENUE
1,1,0,0,1,2017,16607,993930.7283,154632.7075,OCEAN PARKWAY,AVENUE X
1,1,0,0,1,2017,36541,1045299.935,182268.9311,SOUTH CONDUIT AVENUE,ROCKAWAY BOULEVARD
1,1,0,0,1,2017,55546,1032479.591,210858.5777,MAIN STREET,58 AVENUE
1,1,0,0,1,2017,18173,994511.1934,176649.2475,ST PAULS PLACE,CATON AVENUE
1,0,0,1,1,2017,13169,989755.9437,159759.9738,WEST 7 STREET,KINGS HIGHWAY
1,0,1,0,1,2017,16797,995170.4535,154813.8161,AVENUE X,CONEY ISLAND AVENUE
1,0,0,1,1,2017,22583,991844.5353,213731.8885,EAST 46 STREET,3 AVENUE
1,0,0,1,2,2017,9031215,1039132.657,253036.512,CITY ISLAND ROAD GREENWAY,PARK DRIVE GREENWAY
1,0,0,1,2,2017,28866,1014865.706,170206.9575,ROCKAWAY PARKWAY,SEAVIEW AVENUE
1,1,0,0,2,2017,23417,992319.1633,228328.0631,AMSTERDAM AVENUE,WEST 95 STREET
1,0,0,1,2,2017,57025,1036333.293,238262.9641,THROGS NECK EXPRESSWAY SR,MILES AVENUE
1,1,0,0,2,2017,1267,925396.8913,138346.4383,GERVIL STREET,CORRELL AVENUE
1,1,0,0,2,2017,25714,1005769.025,161455.8005,FLATBUSH AVENUE,AVENUE U
1,0,0,1,2,2017,27357,1000930.114,197099.534,MONTROSE AVENUE,BUSHWICK AVENUE
1,1,0,0,3,2017,100989,1008565.01,232427.6087,RFK BRIDGE BRONX ENTRANCE RAMP,EAST 138 STREET
1,1,0,0,3,2017,27203,1008957.27,185699.4915,ATLANTIC AVENUE,ROCKAWAY AVENUE
1,1,0,0,3,2017,16160,989337.0663,199574.6078,ABRAHAM KAZAN STREET,GRAND STREET
1,0,0,1,3,2017,31618,1024039.683,189223.9005,ATLANTIC AVENUE,85 STREET
1,1,0,0,3,2017,49529,1013959.132,260856.022,GOUVERNEUR AVENUE,SEDGWICK AVENUE
1,1,0,0,3,2017,25103,1003299.433,157325.1004,WHITNEY AVENUE,GERRITSEN AVENUE
1,1,0,0,3,2017,55672,1034285.525,212896.9004,KISSENA BOULEVARD,HOLLY AVENUE
1,0,0,1,3,2017,41600,1004057.995,215491.4884,35 AVENUE,31 STREET
1,1,0,0,3,2017,46879,1018530.183,219150.8409,94 STREET,23 AVENUE
1,1,0,0,3,2017,49024,1016242.671,251961.4207,HUGHES AVENUE,EAST FORDHAM ROAD
1,0,1,0,3,2017,55574,1032940.045,213238.5073,COLDEN STREET,ELDER AVENUE
1,1,0,0,3,2017,40738,1002508.966,204096.4685,STEWART AVENUE,BRIDGEWATER STREET
1,0,0,1,4,2017,53408,1020260.039,259261.2384,EAST GUN HILL ROAD,BRONX RIVER PARKWAY EXIT 9 NB
1,1,0,0,4,2017,47445,1014574.966,238042.895,HUNTS POINT AVENUE,BRUCKNER EXPRESSWAY
1,1,0,0,4,2017,37128,1041496.649,197905.2837,88 AVENUE,168 PLACE
1,1,0,0,4,2017,52564,1022545.277,241882.281,WHITE PLAINS ROAD,GLEASON AVENUE
1,0,0,1,4,2017,43247,1009596.402,233111.6296,BRUCKNER BOULEVARD,SOUTHERN BOULEVARD
1,0,0,1,4,2017,41573,1004809.161,210987.2487,43 AVENUE,39 STREET
1,1,0,0,4,2017,23636,997841.0256,220070.5373,YORK AVENUE,EAST 78 STREET
1,1,0,0,4,2017,29124,1010825.091,183629.5875,PITKIN AVENUE,POWELL STREET
1,0,1,0,4,2017,20900,988446.9138,204571.379,1 AVENUE,EAST 9 STREET
1,0,0,1,4,2017,8781,954061.4295,162002.8335,NORTHERN BOULEVARD,LITTLE CLOVE ROAD
1,0,0,1,4,2017,8728,953708.5266,165429.0603,BARD AVENUE,BEMENT AVENUE
2,0,0,2,4,2017,36089,1048601.562,178562.3867,RAMP,ROCKAWAY BOULEVARD
1,0,1,0,4,2017,48317,1016215.391,247513.9168,EAST 180 STREET,SOUTHERN BOULEVARD
1,1,0,0,4,2017,13187,980883.2679,163624.6446,83 STREET,13 AVENUE
1,0,0,1,4,2017,42522,1001509.46,237488.7741,WEST 142 STREET,LENOX AVENUE
1,0,0,1,5,2017,12412,979873.6669,198520.6237,SOUTH END AVENUE,LIBERTY STREET
1,0,1,0,5,2017,20831,987086.3362,208578.9202,EAST 20 STREET,BROADWAY
1,1,0,0,5,2017,20541,984373.0808,206550.7057,WEST 8 STREET,GREENWICH AVENUE
1,1,0,0,5,2017,21475,988785.2304,216917.9058,BROADWAY,WEST 51 STREET
1,1,0,0,5,2017,55849,1036277.201,214111.1922,46 AVENUE,149 STREET
1,1,0,0,5,2017,31151,1028791.53,178861.8382,CROSS BAY BOULEVARD,160 AVENUE
1,0,0,1,5,2017,55246,1038822.314,200273.8748,GRAND CENTRAL PARKWAY,164 STREET
